0.011164 0
0.0227803 0.10165
0.0343965 0.148367
0.0460128 0.16782
0.0576291 0.177463
0.0692453 0.182845
0.0808616 0.186099
0.0924778 0.188175
0.104094 0.189549
0.11571 0.190477
0.127327 0.191111
0.138943 0.19154
0.150559 0.191825
0.162175 0.192005
0.173792 0.192105
0.185408 0.192144
0.197024 0.192137
0.20864 0.192094
0.220257 0.19202
0.231873 0.191923
0.243489 0.191807
0.255105 0.191674
0.266722 0.191529
0.278338 0.191372
0.289954 0.191205
0.30157 0.191031
0.313187 0.19085
0.324803 0.190662
0.336419 0.19047
0.348035 0.190273
0.359652 0.190073
0.371268 0.189868
0.382884 0.189661
0.3945 0.189452
0.406117 0.189239
0.417733 0.189025
0.429349 0.188809
0.440965 0.188591
0.452582 0.188372
0.464198 0.188151
0.475814 0.187929
0.48743 0.187706
0.499047 0.187482
0.510663 0.187257
0.522279 0.187031
0.533895 0.186804
0.545512 0.186577
0.557128 0.186348
0.568744 0.18612
0.58036 0.185891
0.591977 0.185661
0.603593 0.185431
0.615209 0.1852
0.626825 0.184969
0.638442 0.184738
0.650058 0.184506
0.661674 0.184274
0.673291 0.184041
0.684907 0.183809
0.696523 0.183576
0.708139 0.183342
0.719756 0.183109
0.731372 0.182875
0.742988 0.182642
0.754604 0.182408
0.766221 0.182173
0.777837 0.181939
0.789453 0.181705
0.801069 0.18147
0.812686 0.181235
0.824302 0.181
0.835918 0.180765
0.847534 0.18053
0.859151 0.180295
0.870767 0.180059
0.882383 0.179824
0.893999 0.179588
0.905616 0.179353
0.917232 0.179117
0.928848 0.178881
0.940464 0.178645
0.952081 0.178409
0.963697 0.178173
0.975313 0.177937
0.986929 0.177701
0.998546 0.177465
1.01016 0.177229
1.02178 0.176992
1.03339 0.176756
1.04501 0.176519
1.05663 0.176283
1.06824 0.176047
1.07986 0.17581
1.09148 0.175573
1.10309 0.175337
1.11471 0.1751
1.12632 0.174864
1.13794 0.174627
1.14956 0.17439
1.16117 0.174153
1.17279 0.173917
1.18441 0.17368
1.19602 0.173443
1.20764 0.173206
1.21925 0.172969
1.23087 0.172733
1.24249 0.172496
1.2541 0.172259
1.26572 0.172022
1.27734 0.171785
1.28895 0.171548
1.30057 0.171311
1.31218 0.171074
1.3238 0.170837
1.33542 0.1706
1.34703 0.170363
1.35865 0.170126
1.37027 0.169889
1.38188 0.169652
1.3935 0.169415
1.40511 0.169178
1.41673 0.168941
1.42835 0.168704
1.43996 0.168467
1.45158 0.16823
1.4632 0.167993
1.47481 0.167756
1.48643 0.167519
1.49804 0.167282
1.50966 0.167045
1.52128 0.166808
1.53289 0.166571
1.54451 0.166334
1.55613 0.166097
1.56774 0.16586
1.57936 0.165622
1.59097 0.165385
1.60259 0.165148
1.61421 0.164911
1.62582 0.164674
1.63744 0.164437
1.64906 0.1642
1.66067 0.163963
1.67229 0.163726
1.6839 0.163489
1.69552 0.163252
1.70714 0.163015
1.71875 0.162778
1.73037 0.162542
1.74199 0.162305
1.7536 0.162068
1.76522 0.161831
1.77683 0.161594
1.78845 0.161357
1.80007 0.16112
1.81168 0.160883
1.8233 0.160646
1.83492 0.160409
1.84653 0.160172
1.85815 0.159936
1.86976 0.159699
1.88138 0.159462
1.893 0.159225
1.90461 0.158988
1.91623 0.158752
1.92785 0.158515
1.93946 0.158278
1.95108 0.158041
1.96269 0.157804
1.97431 0.157568
1.98593 0.157331
1.99754 0.157094
2.00916 0.156858
2.02078 0.156621
2.03239 0.156384
2.04401 0.156148
2.05562 0.155911
2.06724 0.155675
2.07886 0.155438
2.09047 0.155201
2.10209 0.154965
2.11371 0.154728
2.12532 0.154492
2.13694 0.154255
2.14855 0.154019
2.16017 0.153782
2.17179 0.153546
2.1834 0.153309
2.19502 0.153073
2.20664 0.152837
2.21825 0.1526
2.22987 0.152364
2.24148 0.152128
2.2531 0.151891
2.26472 0.151655
2.27633 0.151419
2.28795 0.151183
2.29957 0.150946
2.31118 0.15071
2.3228 0.150474
2.33441 0.150238
2.34603 0.150002
2.35765 0.149765
2.36926 0.149529
2.38088 0.149293
2.3925 0.149057
2.40411 0.148821
2.41573 0.148585
2.42734 0.148349
2.43896 0.148113
2.45058 0.147877
2.46219 0.147641
2.47381 0.147406
2.48543 0.14717
2.49704 0.146934
2.50866 0.146698
2.52027 0.146462
2.53189 0.146226
2.54351 0.145991
2.55512 0.145755
2.56674 0.145519
2.57836 0.145284
2.58997 0.145048
2.60159 0.144812
2.6132 0.144577
2.62482 0.144341
2.63644 0.144106
2.64805 0.14387
2.65967 0.143635
2.67129 0.143399
2.6829 0.143164
2.69452 0.142928
2.70613 0.142693
2.71775 0.142458
2.72937 0.142222
2.74098 0.141987
2.7526 0.141752
2.76422 0.141517
2.77583 0.141281
2.78745 0.141046
2.79906 0.140811
2.81068 0.140576
2.8223 0.140341
2.83391 0.140106
2.84553 0.139871
2.85715 0.139636
2.86876 0.139401
2.88038 0.139166
2.892 0.138931
2.90361 0.138696
2.91523 0.138461
2.92684 0.138227
2.93846 0.137992
2.95008 0.137757
2.96169 0.137523
2.97331 0.137288
2.98493 0.137053
2.99654 0.136819
3.00816 0.136584
3.01977 0.13635
3.03139 0.136115
3.04301 0.135881
3.05462 0.135646
3.06624 0.135412
3.07786 0.135177
3.08947 0.134943
3.10109 0.134709
3.1127 0.134475
3.12432 0.13424
3.13594 0.134006
3.14755 0.133772
3.15917 0.133538
3.17079 0.133304
3.1824 0.13307
3.19402 0.132836
3.20563 0.132602
3.21725 0.132368
3.22887 0.132134
3.24048 0.1319
3.2521 0.131666
3.26372 0.131433
3.27533 0.131199
3.28695 0.130965
3.29856 0.130732
3.31018 0.130498
3.3218 0.130264
3.33341 0.130031
3.34503 0.129797
3.35665 0.129564
3.36826 0.129331
3.37988 0.129097
3.39149 0.128864
3.40311 0.128631
3.41473 0.128397
3.42634 0.128164
3.43796 0.127931
3.44958 0.127698
3.46119 0.127465
3.47281 0.127232
3.48442 0.126999
3.49604 0.126766
3.50766 0.126533
3.51927 0.1263
3.53089 0.126067
3.54251 0.125835
3.55412 0.125602
3.56574 0.125369
3.57735 0.125136
3.58897 0.124904
3.60059 0.124671
3.6122 0.124439
3.62382 0.124206
3.63544 0.123974
3.64705 0.123742
3.65867 0.123509
3.67028 0.123277
3.6819 0.123045
3.69352 0.122813
3.70513 0.12258
3.71675 0.122348
3.72837 0.122116
3.73998 0.121884
3.7516 0.121652
3.76321 0.121421
3.77483 0.121189
3.78645 0.120957
3.79806 0.120725
3.80968 0.120493
3.8213 0.120262
3.83291 0.12003
3.84453 0.119799
3.85614 0.119567
3.86776 0.119336
3.87938 0.119104
3.89099 0.118873
3.90261 0.118642
3.91423 0.118411
3.92584 0.118179
3.93746 0.117948
3.94907 0.117717
3.96069 0.117486
3.97231 0.117255
3.98392 0.117024
3.99554 0.116793
4.00716 0.116562
4.01877 0.116332
4.03039 0.116101
4.042 0.11587
4.05362 0.11564
4.06524 0.115409
4.07685 0.115179
4.08847 0.114948
4.10009 0.114718
4.1117 0.114488
4.12332 0.114257
4.13493 0.114027
4.14655 0.113797
4.15817 0.113567
4.16978 0.113337
4.1814 0.113107
4.19302 0.112877
4.20463 0.112647
4.21625 0.112417
4.22786 0.112188
4.23948 0.111958
4.2511 0.111728
4.26271 0.111499
4.27433 0.111269
4.28595 0.11104
4.29756 0.11081
4.30918 0.110581
4.32079 0.110352
4.33241 0.110123
4.34403 0.109893
4.35564 0.109664
4.36726 0.109435
4.37888 0.109206
4.39049 0.108977
4.40211 0.108749
4.41372 0.10852
4.42534 0.108291
4.43696 0.108062
4.44857 0.107834
4.46019 0.107605
4.47181 0.107377
4.48342 0.107149
4.49504 0.10692
4.50665 0.106692
4.51827 0.106464
4.52989 0.106236
4.5415 0.106008
4.55312 0.10578
4.56474 0.105552
4.57635 0.105324
4.58797 0.105096
4.59958 0.104868
4.6112 0.104641
4.62282 0.104413
4.63443 0.104186
4.64605 0.103958
4.65767 0.103731
4.66928 0.103503
4.6809 0.103276
4.69251 0.103049
4.70413 0.102822
4.71575 0.102595
4.72736 0.102368
4.73898 0.102141
4.7506 0.101914
4.76221 0.101687
4.77383 0.101461
4.78544 0.101234
4.79706 0.101008
4.80868 0.100781
4.82029 0.100555
4.83191 0.100328
4.84353 0.100102
4.85514 0.0998761
4.86676 0.09965
4.87837 0.099424
4.88999 0.099198
4.90161 0.0989722
4.91322 0.0987464
4.92484 0.0985207
4.93646 0.098295
4.94807 0.0980695
4.95969 0.097844
4.9713 0.0976186
4.98292 0.0973932
4.99454 0.097168
5.00615 0.0969428
5.01777 0.0967177
5.02939 0.0964927
5.041 0.0962678
5.05262 0.0960429
5.06423 0.0958181
5.07585 0.0955934
5.08747 0.0953688
5.09908 0.0951443
5.1107 0.0949198
5.12232 0.0946955
5.13393 0.0944712
5.14555 0.094247
5.15716 0.0940228
5.16878 0.0937988
5.1804 0.0935748
5.19201 0.0933509
5.20363 0.0931271
5.21525 0.0929034
5.22686 0.0926798
5.23848 0.0924563
5.25009 0.0922328
5.26171 0.0920094
5.27333 0.0917861
5.28494 0.0915629
5.29656 0.0913398
5.30818 0.0911168
5.31979 0.0908939
5.33141 0.090671
5.34302 0.0904482
5.35464 0.0902256
5.36626 0.090003
5.37787 0.0897805
5.38949 0.0895581
5.40111 0.0893357
5.41272 0.0891135
5.42434 0.0888914
5.43595 0.0886693
5.44757 0.0884473
5.45919 0.0882255
5.4708 0.0880037
5.48242 0.087782
5.49404 0.0875604
5.50565 0.0873389
5.51727 0.0871175
5.52888 0.0868962
5.5405 0.086675
5.55212 0.0864538
5.56373 0.0862328
5.57535 0.0860119
5.58697 0.085791
5.59858 0.0855703
5.6102 0.0853496
5.62181 0.085129
5.63343 0.0849086
5.64505 0.0846882
5.65666 0.084468
5.66828 0.0842478
5.6799 0.0840277
5.69151 0.0838077
5.70313 0.0835879
5.71474 0.0833681
5.72636 0.0831484
5.73798 0.0829288
5.74959 0.0827094
5.76121 0.08249
5.77283 0.0822707
5.78444 0.0820515
5.79606 0.0818325
5.80767 0.0816135
5.81929 0.0813946
5.83091 0.0811759
5.84252 0.0809572
5.85414 0.0807387
5.86576 0.0805202
5.87737 0.0803019
5.88899 0.0800836
5.9006 0.0798655
5.91222 0.0796474
5.92384 0.0794295
5.93545 0.0792117
5.94707 0.078994
5.95869 0.0787764
