1 3.67759e-22
1.00031 0.000594441
1.00061 0.00168022
1.00092 0.00308472
1.00122 0.0047461
1.00153 0.00662847
1.00184 0.00870755
1.00214 0.0109655
1.00245 0.0133883
1.00275 0.0159648
1.00306 0.0186857
1.00337 0.021543
1.00367 0.0245299
1.00398 0.0276406
1.00428 0.0308696
1.00459 0.0342123
1.0049 0.0376644
1.0052 0.041222
1.00551 0.0448817
1.00581 0.0486402
1.00612 0.0524945
1.00643 0.0564418
1.00673 0.0604795
1.00704 0.0646053
1.00734 0.0688168
1.00765 0.073112
1.00795 0.0774888
1.00826 0.0819454
1.00857 0.0864799
1.00887 0.0910907
1.00918 0.0957761
1.00948 0.100535
1.00979 0.105365
1.0101 0.110265
1.0104 0.115234
1.01071 0.120271
1.01101 0.125374
1.01132 0.130542
1.01163 0.135774
1.01193 0.141069
1.01224 0.146426
1.01254 0.151844
1.01285 0.157321
1.01316 0.162857
1.01346 0.168451
1.01377 0.174102
1.01407 0.179809
1.01438 0.185571
1.01469 0.191387
1.01499 0.197258
1.0153 0.203181
1.0156 0.209156
1.01591 0.215182
1.01622 0.221259
1.01652 0.227385
1.01683 0.233561
1.01713 0.239785
1.01744 0.246057
1.01775 0.252377
1.01805 0.258742
1.01836 0.265154
1.01866 0.271611
1.01897 0.278113
1.01928 0.284659
1.01958 0.291249
1.01989 0.297881
1.02019 0.304557
1.0205 0.311274
1.02081 0.318032
1.02111 0.324832
1.02142 0.331672
1.02172 0.338552
1.02203 0.345471
1.02233 0.352429
1.02264 0.359426
1.02295 0.366461
1.02325 0.373533
1.02356 0.380643
1.02386 0.387789
1.02417 0.394972
1.02448 0.40219
1.02478 0.409444
1.02509 0.416733
1.02539 0.424056
1.0257 0.431414
1.02601 0.438805
1.02631 0.44623
1.02662 0.453687
1.02692 0.461178
1.02723 0.468701
1.02754 0.476255
1.02784 0.483841
1.02815 0.491459
1.02845 0.499107
1.02876 0.506785
1.02907 0.514494
1.02937 0.522232
1.02968 0.53
1.02998 0.537797
1.03029 0.545623
1.0306 0.553477
1.0309 0.56136
1.03121 0.56927
1.03151 0.577207
1.03182 0.585172
1.03213 0.593164
1.03243 0.601182
1.03274 0.609226
1.03304 0.617297
1.03335 0.625393
1.03366 0.633515
1.03396 0.641661
1.03427 0.649832
1.03457 0.658028
1.03488 0.666248
1.03519 0.674492
1.03549 0.68276
1.0358 0.691051
1.0361 0.699366
1.03641 0.707703
1.03671 0.716062
1.03702 0.724444
1.03733 0.732849
1.03763 0.741274
1.03794 0.749722
1.03824 0.758191
1.03855 0.766681
1.03886 0.775191
1.03916 0.783722
1.03947 0.792274
1.03977 0.800845
1.04008 0.809437
1.04039 0.818048
1.04069 0.826678
1.041 0.835327
1.0413 0.843996
1.04161 0.852683
1.04192 0.861388
1.04222 0.870111
1.04253 0.878853
1.04283 0.887612
1.04314 0.896389
1.04345 0.905183
1.04375 0.913994
1.04406 0.922822
1.04436 0.931666
1.04467 0.940527
1.04498 0.949404
1.04528 0.958297
1.04559 0.967206
1.04589 0.976131
1.0462 0.985071
1.04651 0.994026
1.04681 1.003
1.04712 1.01198
1.04742 1.02098
1.04773 1.02999
1.04804 1.03902
1.04834 1.04806
1.04865 1.05712
1.04895 1.06619
1.04926 1.07527
1.04957 1.08436
1.04987 1.09347
1.05018 1.10259
1.05048 1.11173
1.05079 1.12087
1.05109 1.13003
1.0514 1.1392
1.05171 1.14838
1.05201 1.15758
1.05232 1.16678
1.05262 1.176
1.05293 1.18523
1.05324 1.19447
1.05354 1.20371
1.05385 1.21297
1.05415 1.22224
