1 -nan
1.00019 0.0985353
1.00039 0.139784
1.00058 0.171731
1.00078 0.198911
1.00097 0.223075
1.00117 0.245118
1.00136 0.265568
1.00155 0.284771
1.00175 0.302965
1.00194 0.320322
1.00214 0.336972
1.00233 0.353016
1.00253 0.368534
1.00272 0.383591
1.00291 0.398239
1.00311 0.412523
1.0033 0.42648
1.0035 0.440141
1.00369 0.453534
1.00389 0.466683
1.00408 0.479608
1.00428 0.492326
1.00447 0.504855
1.00466 0.517209
1.00486 0.5294
1.00505 0.54144
1.00525 0.553339
1.00544 0.565106
1.00564 0.57675
1.00583 0.588279
1.00602 0.5997
1.00622 0.611018
1.00641 0.622241
1.00661 0.633374
1.0068 0.644421
1.007 0.655388
1.00719 0.666278
1.00738 0.677096
1.00758 0.687846
1.00777 0.69853
1.00797 0.709153
1.00816 0.719718
1.00836 0.730226
1.00855 0.740682
1.00874 0.751087
1.00894 0.761444
1.00913 0.771755
1.00933 0.782022
1.00952 0.792248
1.00972 0.802434
1.00991 0.812581
1.0101 0.822693
1.0103 0.832769
1.01049 0.842813
1.01069 0.852824
1.01088 0.862805
1.01108 0.872757
1.01127 0.882681
1.01146 0.892579
1.01166 0.902451
1.01185 0.912298
1.01205 0.922122
1.01224 0.931924
1.01244 0.941704
1.01263 0.951464
1.01283 0.961204
1.01302 0.970925
1.01321 0.980628
1.01341 0.990313
1.0136 0.999982
1.0138 1.00964
1.01399 1.01927
1.01419 1.0289
1.01438 1.03851
1.01457 1.0481
1.01477 1.05768
1.01496 1.06725
1.01516 1.07681
1.01535 1.08636
1.01555 1.0959
1.01574 1.10543
1.01593 1.11494
1.01613 1.12445
1.01632 1.13395
1.01652 1.14344
1.01671 1.15292
1.01691 1.1624
1.0171 1.17186
1.01729 1.18132
1.01749 1.19078
1.01768 1.20022
1.01788 1.20967
1.01807 1.2191
1.01827 1.22853
1.01846 1.23796
1.01865 1.24738
1.01885 1.25679
1.01904 1.2662
1.01924 1.27561
1.01943 1.28501
1.01963 1.29441
